2025-12-15T20:13:24.364373800 | RAM (MB): 26 | CPU (%): 5,60
2025-12-15T20:13:25.366268800 | RAM (MB): 27 | CPU (%): 44,51
2025-12-15T20:13:26.365858800 | RAM (MB): 27 | CPU (%): 8,04
2025-12-15T20:13:27.368895500 | RAM (MB): 27 | CPU (%): 10,43
2025-12-15T20:13:28.376363500 | RAM (MB): 27 | CPU (%): 8,37
2025-12-15T20:13:29.362924700 | RAM (MB): 28 | CPU (%): 6,16
2025-12-15T20:13:30.366702100 | RAM (MB): 28 | CPU (%): 3,36
2025-12-15T20:13:31.370254500 | RAM (MB): 28 | CPU (%): 8,79
2025-12-15T20:13:32.389262200 | RAM (MB): 28 | CPU (%): 18,65
2025-12-15T20:13:33.364869400 | RAM (MB): 29 | CPU (%): 13,75
2025-12-15T20:13:34.368030700 | RAM (MB): 29 | CPU (%): 3,04
2025-12-15T20:13:35.362468800 | RAM (MB): 30 | CPU (%): 4,41
2025-12-15T20:13:36.362188300 | RAM (MB): 30 | CPU (%): 5,18
2025-12-15T20:13:37.364030100 | RAM (MB): 31 | CPU (%): 4,47
2025-12-15T20:13:38.363544700 | RAM (MB): 31 | CPU (%): 9,46
2025-12-15T20:13:39.363522600 | RAM (MB): 32 | CPU (%): 8,59
2025-12-15T20:13:40.377107600 | RAM (MB): 32 | CPU (%): 17,77
2025-12-15T20:13:41.364932600 | RAM (MB): 32 | CPU (%): 15,27
2025-12-15T20:13:42.374298900 | RAM (MB): 32 | CPU (%): 4,06
2025-12-15T20:13:43.371025900 | RAM (MB): 32 | CPU (%): 4,59
2025-12-15T20:13:44.362865500 | RAM (MB): 32 | CPU (%): 4,03
2025-12-15T20:13:45.362884900 | RAM (MB): 35 | CPU (%): 6,12
2025-12-15T20:13:46.370957 | RAM (MB): 36 | CPU (%): 35,16
2025-12-15T20:13:47.365846700 | RAM (MB): 36 | CPU (%): 7,99
2025-12-15T20:13:48.367034600 | RAM (MB): 36 | CPU (%): 5,36
2025-12-15T20:13:49.369866 | RAM (MB): 36 | CPU (%): 8,94
2025-12-15T20:13:50.376228700 | RAM (MB): 37 | CPU (%): 5,03
2025-12-15T20:13:51.361598500 | RAM (MB): 37 | CPU (%): 10,54
2025-12-15T20:13:52.396237600 | RAM (MB): 37 | CPU (%): 8,26
2025-12-15T20:13:53.362688800 | RAM (MB): 38 | CPU (%): 15,93
2025-12-15T20:13:54.363648400 | RAM (MB): 39 | CPU (%): 6,73
2025-12-15T20:13:55.362167200 | RAM (MB): 39 | CPU (%): 3,24
2025-12-15T20:13:56.363444300 | RAM (MB): 39 | CPU (%): 3,77
2025-12-15T20:13:57.364232400 | RAM (MB): 40 | CPU (%): 2,03
2025-12-15T20:13:58.364119300 | RAM (MB): 41 | CPU (%): 4,03
2025-12-15T20:13:59.369272300 | RAM (MB): 42 | CPU (%): 4,14
2025-12-15T20:14:00.364588900 | RAM (MB): 42 | CPU (%): 30,14
2025-12-15T20:14:01.364722500 | RAM (MB): 42 | CPU (%): 7,69
2025-12-15T20:14:02.365158 | RAM (MB): 42 | CPU (%): 5,12
2025-12-15T20:14:03.363992800 | RAM (MB): 18 | CPU (%): 7,84
2025-12-15T20:14:04.363574400 | RAM (MB): 19 | CPU (%): 29,79
2025-12-15T20:14:05.370815600 | RAM (MB): 19 | CPU (%): 5,24
2025-12-15T20:14:06.362186300 | RAM (MB): 20 | CPU (%): 3,60
2025-12-15T20:14:07.365469 | RAM (MB): 20 | CPU (%): 8,76
2025-12-15T20:14:08.368295600 | RAM (MB): 20 | CPU (%): 3,53
2025-12-15T20:14:09.369726 | RAM (MB): 21 | CPU (%): 3,65
2025-12-15T20:14:10.365709700 | RAM (MB): 21 | CPU (%): 2,08
2025-12-15T20:14:11.371608700 | RAM (MB): 21 | CPU (%): 13,27
2025-12-15T20:14:12.366237500 | RAM (MB): 21 | CPU (%): 11,50
2025-12-15T20:14:13.363696900 | RAM (MB): 22 | CPU (%): 4,58
2025-12-15T20:14:14.372605700 | RAM (MB): 22 | CPU (%): 4,63
2025-12-15T20:14:15.364905300 | RAM (MB): 22 | CPU (%): 3,95
2025-12-15T20:14:16.370822300 | RAM (MB): 22 | CPU (%): 4,73
2025-12-15T20:14:17.362644500 | RAM (MB): 22 | CPU (%): 3,11
2025-12-15T20:14:18.362088300 | RAM (MB): 22 | CPU (%): 7,11
2025-12-15T20:14:19.371466900 | RAM (MB): 22 | CPU (%): 10,53
2025-12-15T20:14:20.362990800 | RAM (MB): 23 | CPU (%): 27,44
2025-12-15T20:14:21.364201600 | RAM (MB): 23 | CPU (%): 5,19
2025-12-15T20:14:22.362013700 | RAM (MB): 25 | CPU (%): 6,17
2025-12-15T20:14:23.363187400 | RAM (MB): 25 | CPU (%): 10,52
2025-12-15T20:14:24.362873100 | RAM (MB): 25 | CPU (%): 5,18
2025-12-15T20:14:25.372468200 | RAM (MB): 26 | CPU (%): 19,65
2025-12-15T20:14:26.362321300 | RAM (MB): 26 | CPU (%): 13,31
2025-12-15T20:14:27.365781600 | RAM (MB): 26 | CPU (%): 3,72
2025-12-15T20:14:28.369642700 | RAM (MB): 28 | CPU (%): 5,87
2025-12-15T20:14:29.375888900 | RAM (MB): 28 | CPU (%): 16,36
2025-12-15T20:14:30.366675100 | RAM (MB): 29 | CPU (%): 25,28
2025-12-15T20:14:31.370724300 | RAM (MB): 29 | CPU (%): 3,98
2025-12-15T20:14:32.370906800 | RAM (MB): 29 | CPU (%): 6,50
2025-12-15T20:14:33.363683 | RAM (MB): 29 | CPU (%): 3,86
2025-12-15T20:14:34.374540600 | RAM (MB): 30 | CPU (%): 4,17
2025-12-15T20:14:35.361961800 | RAM (MB): 30 | CPU (%): 4,00
2025-12-15T20:14:36.368135500 | RAM (MB): 30 | CPU (%): 3,98
2025-12-15T20:14:37.361922 | RAM (MB): 31 | CPU (%): 14,31
2025-12-15T20:14:38.369945400 | RAM (MB): 31 | CPU (%): 13,21
2025-12-15T20:14:39.365510500 | RAM (MB): 32 | CPU (%): 2,45
2025-12-15T20:14:40.361827 | RAM (MB): 32 | CPU (%): 5,25
2025-12-15T20:14:41.363441500 | RAM (MB): 32 | CPU (%): 1,33
2025-12-15T20:14:42.377813200 | RAM (MB): 33 | CPU (%): 7,19
2025-12-15T20:14:43.363021700 | RAM (MB): 34 | CPU (%): 7,35
2025-12-15T20:14:44.375239100 | RAM (MB): 35 | CPU (%): 20,76
2025-12-15T20:14:45.376184600 | RAM (MB): 35 | CPU (%): 13,62
2025-12-15T20:14:46.373228800 | RAM (MB): 35 | CPU (%): 2,71
2025-12-15T20:14:47.370285100 | RAM (MB): 35 | CPU (%): 3,88
2025-12-15T20:14:48.373891700 | RAM (MB): 37 | CPU (%): 7,50
2025-12-15T20:14:49.377833800 | RAM (MB): 37 | CPU (%): 27,63
2025-12-15T20:14:50.362813400 | RAM (MB): 38 | CPU (%): 22,27
2025-12-15T20:14:51.370415300 | RAM (MB): 38 | CPU (%): 8,38
2025-12-15T20:14:52.361590200 | RAM (MB): 38 | CPU (%): 3,97
2025-12-15T20:14:53.362831200 | RAM (MB): 38 | CPU (%): 7,93
2025-12-15T20:14:54.378299200 | RAM (MB): 39 | CPU (%): 9,60
2025-12-15T20:14:55.372882600 | RAM (MB): 39 | CPU (%): 8,49
2025-12-15T20:14:56.362128 | RAM (MB): 39 | CPU (%): 5,63
2025-12-15T20:14:57.367264600 | RAM (MB): 39 | CPU (%): 9,19
2025-12-15T20:14:58.362176 | RAM (MB): 40 | CPU (%): 7,47
2025-12-15T20:14:59.372562600 | RAM (MB): 40 | CPU (%): 7,34
2025-12-15T20:15:00.370077200 | RAM (MB): 41 | CPU (%): 3,01
2025-12-15T20:15:01.366045800 | RAM (MB): 41 | CPU (%): 2,86
2025-12-15T20:15:02.362580500 | RAM (MB): 41 | CPU (%): 4,62
2025-12-15T20:15:03.369629500 | RAM (MB): 42 | CPU (%): 7,94
2025-12-15T20:15:04.375460800 | RAM (MB): 43 | CPU (%): 8,99
2025-12-15T20:15:05.364982 | RAM (MB): 44 | CPU (%): 27,63
2025-12-15T20:15:06.362247 | RAM (MB): 44 | CPU (%): 17,87
2025-12-15T20:15:07.364421300 | RAM (MB): 44 | CPU (%): 7,75
2025-12-15T20:15:08.362476900 | RAM (MB): 44 | CPU (%): 3,85
2025-12-15T20:15:09.362106400 | RAM (MB): 18 | CPU (%): 5,17
2025-12-15T20:15:10.396033300 | RAM (MB): 18 | CPU (%): 29,40
2025-12-15T20:15:11.368605900 | RAM (MB): 20 | CPU (%): 30,84
2025-12-15T20:15:12.373128700 | RAM (MB): 20 | CPU (%): 7,43
2025-12-15T20:15:13.363079400 | RAM (MB): 20 | CPU (%): 6,77
2025-12-15T20:15:14.363956500 | RAM (MB): 20 | CPU (%): 9,45
2025-12-15T20:15:15.376852500 | RAM (MB): 21 | CPU (%): 5,00
2025-12-15T20:15:16.367506700 | RAM (MB): 22 | CPU (%): 9,05
2025-12-15T20:15:17.364062100 | RAM (MB): 22 | CPU (%): 18,08
2025-12-15T20:15:18.369160900 | RAM (MB): 22 | CPU (%): 4,78
2025-12-15T20:15:19.364719400 | RAM (MB): 22 | CPU (%): 11,46
2025-12-15T20:15:20.369422300 | RAM (MB): 23 | CPU (%): 2,29
2025-12-15T20:15:21.368610800 | RAM (MB): 23 | CPU (%): 3,68
2025-12-15T20:15:22.362255900 | RAM (MB): 24 | CPU (%): 2,11
2025-12-15T20:15:23.368884 | RAM (MB): 25 | CPU (%): 8,47
2025-12-15T20:15:24.365568800 | RAM (MB): 25 | CPU (%): 24,66
2025-12-15T20:15:25.370474 | RAM (MB): 25 | CPU (%): 6,58
2025-12-15T20:15:26.369054200 | RAM (MB): 25 | CPU (%): 4,94
2025-12-15T20:15:27.365380800 | RAM (MB): 27 | CPU (%): 5,90
2025-12-15T20:15:28.380302700 | RAM (MB): 28 | CPU (%): 42,32
2025-12-15T20:15:29.369333600 | RAM (MB): 28 | CPU (%): 9,55
2025-12-15T20:15:30.364095600 | RAM (MB): 28 | CPU (%): 8,11
2025-12-15T20:15:31.363927900 | RAM (MB): 28 | CPU (%): 3,89
2025-12-15T20:15:32.361997700 | RAM (MB): 29 | CPU (%): 6,46
2025-12-15T20:15:33.363020300 | RAM (MB): 29 | CPU (%): 5,31
2025-12-15T20:15:34.372226500 | RAM (MB): 29 | CPU (%): 4,85
2025-12-15T20:15:35.364215200 | RAM (MB): 29 | CPU (%): 8,18
2025-12-15T20:15:36.371463700 | RAM (MB): 29 | CPU (%): 6,54
2025-12-15T20:15:37.368913500 | RAM (MB): 30 | CPU (%): 5,49
2025-12-15T20:15:38.364925900 | RAM (MB): 30 | CPU (%): 3,26
2025-12-15T20:15:39.368612900 | RAM (MB): 31 | CPU (%): 2,83
2025-12-15T20:15:40.363441500 | RAM (MB): 32 | CPU (%): 5,89
2025-12-15T20:15:41.362599 | RAM (MB): 32 | CPU (%): 5,26
2025-12-15T20:15:42.375618200 | RAM (MB): 33 | CPU (%): 5,40
2025-12-15T20:15:43.366935500 | RAM (MB): 34 | CPU (%): 9,13
2025-12-15T20:15:44.363557100 | RAM (MB): 34 | CPU (%): 32,79
2025-12-15T20:15:45.368499 | RAM (MB): 34 | CPU (%): 4,58
2025-12-15T20:15:46.364257100 | RAM (MB): 34 | CPU (%): 3,29
2025-12-15T20:15:47.372847800 | RAM (MB): 36 | CPU (%): 4,60
2025-12-15T20:15:48.369731700 | RAM (MB): 36 | CPU (%): 29,47
2025-12-15T20:15:49.368571500 | RAM (MB): 37 | CPU (%): 19,18
2025-12-15T20:15:50.365345200 | RAM (MB): 37 | CPU (%): 6,86
2025-12-15T20:15:51.369623600 | RAM (MB): 38 | CPU (%): 5,61
2025-12-15T20:15:52.371785100 | RAM (MB): 38 | CPU (%): 5,80
2025-12-15T20:15:53.361679200 | RAM (MB): 39 | CPU (%): 6,74
2025-12-15T20:15:54.367865300 | RAM (MB): 39 | CPU (%): 4,19
2025-12-15T20:15:55.363409700 | RAM (MB): 39 | CPU (%): 4,57
2025-12-15T20:15:56.365230200 | RAM (MB): 39 | CPU (%): 7,72
2025-12-15T20:15:57.372521900 | RAM (MB): 40 | CPU (%): 7,83
2025-12-15T20:15:58.362871800 | RAM (MB): 40 | CPU (%): 3,10
2025-12-15T20:15:59.366100 | RAM (MB): 40 | CPU (%): 1,75
